source,event_id,division_id,athlete_id,place,incomplete
Live Heats,165509,390433,1180453,5,False
Live Heats,165509,390433,1165484,10,False
Live Heats,165509,316793,1180458,1,False
Live Heats,165509,316793,1180457,2,False
Live Heats,165509,316793,1180463,3,False
Live Heats,165509,316793,1180461,4,False
Live Heats,165509,316793,1165484,5,False
Live Heats,165509,316793,1218141,6,False
Live Heats,165509,316793,1180456,6,False
Live Heats,165509,316793,1180459,8,False
Live Heats,165509,316793,1180462,9,False
Live Heats,165509,316793,1180460,10,False
Live Heats,165509,316793,1180465,11,False
Live Heats,165509,316793,1165473,16,False
Live Heats,165509,316793,1180464,16,False
Live Heats,165509,316793,1165472,16,False
Live Heats,165509,316793,1180455,16,False
Live Heats,72454,168205,1334796,1,False
Live Heats,72454,168205,527155,2,False
Live Heats,72454,168205,819666,3,False
Live Heats,72454,168205,844750,4,False
Live Heats,72454,168205,1200826,5,False
Live Heats,72454,168205,817949,5,False
Live Heats,72454,168205,817916,7,False
Live Heats,72454,168205,835109,7,False
Live Heats,72454,168205,1578513,9,False
Live Heats,72454,168205,847319,9,False
Live Heats,72454,168205,566295,9,False
Live Heats,72454,168205,1165941,9,False
Live Heats,72454,168205,1205557,13,False
Live Heats,72454,168205,843691,13,False
Live Heats,72454,168205,1408086,13,False
Live Heats,72454,168205,527167,13,False
Live Heats,72454,168205,1169471,17,False
Live Heats,72454,168205,1166233,17,False
Live Heats,72454,168205,1437356,17,False
Live Heats,72454,168205,530552,17,False
Live Heats,72454,168205,1206490,21,False
Live Heats,72454,168205,1199256,21,False
Live Heats,72454,168205,830095,21,False
Live Heats,72454,168205,769117,21,False
Live Heats,72454,168206,529331,1,False
Live Heats,72454,168206,1205855,2,False
Live Heats,72454,168206,815441,3,False
Live Heats,72454,168206,1589294,4,False
Live Heats,72454,168206,820028,5,False
Live Heats,72454,168206,815310,5,False
Live Heats,72454,168206,1207521,7,False
Live Heats,72454,168206,1198791,7,False
Live Heats,72454,168206,1542069,9,False
Live Heats,72454,168206,1437408,10,False
Live Heats,72454,168206,999807,11,False
Live Heats,72454,168208,1205557,1,False
Live Heats,72454,168208,1337275,2,False
Live Heats,72454,168208,1206477,3,False
Live Heats,72454,168208,1199509,4,False
Live Heats,72454,168208,813428,5,False
Live Heats,72454,168208,791455,5,False
Live Heats,72454,168208,566400,7,False
Live Heats,72454,168208,1557058,8,False
Live Heats,72454,168210,1202340,1,False
Live Heats,72454,168210,1205619,2,False
Live Heats,72454,168210,1199509,3,False
Live Heats,72454,168210,791485,4,False
Live Heats,72454,168210,1206477,5,False
Live Heats,72454,168210,999815,5,False
Live Heats,72454,168210,999813,7,False
Live Heats,72454,168210,999817,7,False
Live Heats,72454,168210,791455,9,False
Live Heats,72454,168210,1197966,9,False
Live Heats,72454,168210,1557058,11,False
Live Heats,72454,168210,1000711,11,False
Live Heats,72454,168210,566400,13,False
Live Heats,72454,310717,1199256,1,True
Live Heats,72454,310717,1206490,1,True
Live Heats,72454,310717,1205557,3,True
Live Heats,72454,310717,769117,3,True
Live Heats,72454,310717,791485,5,True
Live Heats,72454,310717,999815,5,True
Live Heats,72454,310717,999817,7,True
Live Heats,72454,310717,1197966,7,True
Live Heats,187562,353289,1166942,1,False
Live Heats,187562,353289,815310,2,False
Live Heats,187562,353289,820787,3,False
Live Heats,187562,353289,1177773,4,False
Live Heats,187562,353289,1170331,5,False
Live Heats,187562,353289,1165931,5,False
Live Heats,187562,353289,1167179,7,False
Live Heats,187562,353289,1166237,7,False
Live Heats,187562,353289,1171423,9,False
Live Heats,187562,353289,1166832,10,False
Live Heats,187562,353289,1189668,11,False
Live Heats,187562,353289,1169644,11,False
Live Heats,187562,353290,843691,1,False
Live Heats,187562,353290,527155,2,False
Live Heats,187562,353290,820094,3,False
Live Heats,187562,353290,1165941,4,False
Live Heats,187562,353290,822932,5,False
Live Heats,187562,353290,835109,5,False
Live Heats,187562,353290,818279,7,False
Live Heats,187562,353290,1166082,7,False
Live Heats,187562,353290,1166233,9,False
Live Heats,187562,353290,1171826,9,False
Live Heats,187562,353290,1169354,9,False
Live Heats,187562,353290,818679,9,False
Live Heats,187562,353290,844750,13,False
Live Heats,187562,353290,817916,13,False
Live Heats,187562,353290,1169635,13,False
Live Heats,187562,353290,1334796,13,False
Live Heats,187562,353290,1166133,17,False
Live Heats,187562,353290,843557,17,False
Live Heats,187562,353290,814748,17,False
Live Heats,187562,353290,1169471,17,False
Live Heats,187562,353290,1176483,21,False
Live Heats,187562,353290,1162812,21,False
Live Heats,187562,353290,527167,21,False
Live Heats,187562,353290,1163257,21,False
Live Heats,187562,353290,1171678,25,False
Live Heats,187562,353290,1181562,26,False
Live Heats,187562,353290,1183815,27,False
Live Heats,187562,353290,1167311,27,False
Live Heats,187562,353290,1182249,29,False
Live Heats,187562,353290,1170707,29,False
Live Heats,187562,353291,1168147,1,False
Live Heats,187562,353291,1519364,2,False
Live Heats,187562,353291,1168159,3,False
Live Heats,187562,353291,1169313,3,False
Live Heats,187562,353291,1168121,5,False
Live Heats,187562,353291,1171845,5,False
Live Heats,187562,353291,813428,7,False
Live Heats,187562,353291,1076681,7,False
Live Heats,187562,353291,1168151,7,False
Live Heats,187562,353291,1169378,10,False
Live Heats,187562,400714,1177773,1,False
Live Heats,187562,400714,1166237,2,False
Live Heats,187562,400714,1166832,3,False
Live Heats,187562,400714,1169644,4,False
Live Heats,187562,400714,1176427,4,False
Live Heats,187562,400714,1165931,4,False
Live Heats,187562,400715,1169635,1,False
Live Heats,187562,400715,844750,2,False
Live Heats,187562,400715,1166082,3,False
Live Heats,187562,400715,1167311,4,False
Live Heats,187562,400715,1169643,5,False
Live Heats,187562,400715,1171678,5,False
Live Heats,187562,400715,1176481,7,False
Live Heats,187562,400715,1170707,7,False
Live Heats,187562,400715,1170311,9,False
Live Heats,187562,400715,1168576,9,False
Live Heats,187562,353292,1177773,1,False
Live Heats,187562,353292,1166237,2,False
Live Heats,187562,353292,1166832,3,False
Live Heats,187562,353292,1165931,4,False
Live Heats,187562,353292,1176427,4,False
Live Heats,187562,353292,1169644,4,False
Live Heats,187562,353293,1166082,1,False
Live Heats,187562,353293,1167311,2,False
Live Heats,187562,353293,1169643,3,False
Live Heats,187562,353293,1176481,4,False
Live Heats,187562,353293,1170707,4,False
Live Heats,187562,353293,1168576,6,False
Live Heats,214877,400732,1203243,1,False
Live Heats,214877,400732,1051960,2,False
Live Heats,214877,400732,1196284,3,False
Live Heats,214877,400732,1202115,4,False
Live Heats,214877,400732,1069736,5,False
Live Heats,214877,400732,1196288,5,False
Live Heats,214877,400732,1069738,5,False
Live Heats,214877,400732,1196286,5,False
Live Heats,214877,400732,1196285,5,False
Live Heats,214877,400733,530553,1,False
Live Heats,214877,400733,923895,2,False
Live Heats,214877,400733,1196289,3,False
Live Heats,214877,400733,1196290,4,False
Live Heats,214877,400733,1196294,5,False
Live Heats,214877,400733,1576322,5,False
Live Heats,214877,400733,1196293,5,False
Live Heats,214877,400733,1196292,5,False
Live Heats,214877,400733,923905,9,False
Live Heats,214877,400733,1196297,9,False
Live Heats,214877,400733,1196296,9,False
Live Heats,214877,400733,923883,9,False
Live Heats,214877,400733,923882,9,False
Live Heats,214877,400733,923907,9,False
Live Heats,214877,400733,1163257,9,False
Live Heats,214877,400733,1196295,9,False
Live Heats,214877,400733,1203243,17,False
Live Heats,214877,400733,1196306,17,False
Live Heats,214877,400733,1051960,17,False
Live Heats,214877,400733,923901,17,False
Live Heats,214877,400733,1202115,17,False
Live Heats,214877,400733,1196305,17,False
Live Heats,214877,400733,1196304,17,False
Live Heats,214877,400733,1196303,17,False
Live Heats,214877,400733,1196302,17,False
Live Heats,214877,400733,1196301,17,False
Live Heats,214877,400733,923887,17,False
Live Heats,214877,400733,1196285,17,False
Live Heats,214877,400733,1196300,17,False
Live Heats,214877,400733,1196299,17,False
Live Heats,214877,400733,1196298,17,False
Live Heats,214877,400733,1196314,33,False
Live Heats,214877,400733,1196313,33,False
Live Heats,214877,400733,1196312,33,False
Live Heats,214877,400733,1196311,33,False
Live Heats,214877,400733,1196310,33,False
Live Heats,214877,400733,1196309,33,False
Live Heats,214877,400733,1069738,33,False
Live Heats,214877,400733,1196308,33,False
Live Heats,214877,400733,1196286,33,False
Live Heats,214877,400733,1196307,33,False
Live Heats,263420,460768,1171826,1,False
Live Heats,263420,460768,817949,2,False
Live Heats,263420,460768,1578513,3,False
Live Heats,263420,460768,1488151,4,False
Live Heats,263420,460768,1122387,5,False
Live Heats,263420,460768,1122389,6,False
Live Heats,263420,460768,1488152,7,False
Live Heats,263420,460768,1488153,8,False
Live Heats,263420,460768,1488154,9,False
Live Heats,263420,460768,1488155,9,False
Live Heats,263420,460768,1488156,9,False
Live Heats,263420,460768,1488157,9,False
Live Heats,263420,460768,1122396,13,False
Live Heats,263420,460768,1488158,13,False
Live Heats,263420,460768,1488159,13,False
Live Heats,263420,460768,1122406,13,False
Live Heats,263420,460768,1488160,17,False
Live Heats,263420,460768,1488161,17,False
Live Heats,263420,460768,1488162,17,False
Live Heats,263420,460768,1488163,17,False
Live Heats,263420,460768,1488164,17,False
Live Heats,263420,460768,1488165,17,False
Live Heats,263420,460768,1488166,17,False
Live Heats,263420,460768,1488167,17,False
Live Heats,263420,460768,1122415,25,False
Live Heats,263420,460768,1488168,25,False
Live Heats,263420,460768,1488169,25,False
Live Heats,263420,460768,1488170,25,False
Live Heats,263420,460768,1488171,29,False
Live Heats,263420,460768,1488172,29,False
Live Heats,263420,460768,1488173,29,False
Live Heats,263420,460768,1488174,29,False
Live Heats,263420,460771,1488142,1,False
Live Heats,263420,460771,1488143,2,False
Live Heats,263420,460771,1488144,3,False
Live Heats,263420,460771,1488145,4,False
Live Heats,263420,460771,1488147,5,False
Live Heats,263420,460771,1488148,6,False
Live Heats,263420,460771,1488149,7,False
Live Heats,263420,460771,1488150,8,False
Live Heats,72455,168211,1334796,1,False
Live Heats,72455,168211,843691,2,False
Live Heats,72455,168211,527155,3,False
Live Heats,72455,168211,1205611,4,False
Live Heats,72455,168211,845736,5,False
Live Heats,72455,168211,1165941,5,False
Live Heats,72455,168211,1076658,7,False
Live Heats,72455,168211,1169354,7,False
Live Heats,72455,168211,835109,9,False
Live Heats,72455,168211,1408086,9,False
Live Heats,72455,168211,1409162,9,False
Live Heats,72455,168211,843557,9,False
Live Heats,72455,168211,1171826,13,False
Live Heats,72455,168211,818279,13,False
Live Heats,72455,168211,844750,13,False
Live Heats,72455,168211,530552,13,False
Live Heats,72455,168211,1169635,17,False
Live Heats,72455,168211,822932,17,False
Live Heats,72455,168211,527167,17,False
Live Heats,72455,168211,819666,17,False
Live Heats,72455,168211,817982,17,False
Live Heats,72455,168211,1076659,17,False
Live Heats,72455,168211,817916,17,False
Live Heats,72455,168211,1578513,17,False
Live Heats,72455,168211,837486,25,False
Live Heats,72455,168211,530553,25,False
Live Heats,72455,168211,820094,25,False
Live Heats,72455,168211,1166233,25,False
Live Heats,72455,168211,1200379,25,False
Live Heats,72455,168211,818679,25,False
Live Heats,72455,168211,1200826,25,False
Live Heats,72455,168211,1169471,25,False
Live Heats,72455,168212,820127,1,False
Live Heats,72455,168212,820028,2,False
Live Heats,72455,168212,1203243,3,False
Live Heats,72455,168212,1076672,4,False
Live Heats,72455,168212,1589294,5,False
Live Heats,72455,168212,1210135,5,False
Live Heats,72455,168212,529366,7,False
Live Heats,72455,168212,820787,7,False
Live Heats,72455,168212,529331,9,False
Live Heats,72455,168212,815441,9,False
Live Heats,72455,168212,1198791,9,False
Live Heats,72455,168212,923338,9,False
Live Heats,72455,168212,1198918,13,False
Live Heats,72455,168212,815310,13,False
Live Heats,72455,168212,1076669,13,False
Live Heats,72455,168212,903847,13,False
Live Heats,72455,168213,597678,1,False
Live Heats,72455,168213,1076613,2,False
Live Heats,72455,168213,1076697,3,False
Live Heats,72455,168213,1076696,4,False
Live Heats,72455,168214,1076677,1,True
Live Heats,72455,168214,1199509,1,True
Live Heats,72455,168214,1205039,1,True
Live Heats,72455,168214,1076680,1,True
Live Heats,72455,168214,1087575,1,True
Live Heats,72455,168214,791455,1,True
Live Heats,72455,168214,1164252,1,True
Live Heats,72455,168214,1076676,1,True
Live Heats,72455,168214,1076683,1,True
Live Heats,72455,168214,1087576,1,True
Live Heats,72455,168214,1076681,1,True
Live Heats,72455,168214,1086827,1,True
Live Heats,72455,168214,813428,1,True
Live Heats,72455,168214,1084037,1,True
Live Heats,72455,168214,1087577,1,True
Live Heats,72455,168214,1076678,1,True
Live Heats,72455,168214,842633,1,True
Live Heats,72455,168214,1301829,1,True
Live Heats,72455,168214,1205557,1,True
Live Heats,72455,168214,1088557,1,True
Live Heats,72455,336314,1076672,1,False
Live Heats,72455,336314,903847,2,False
Live Heats,72455,336314,1078967,3,False
Live Heats,72455,336314,1076674,4,False
Live Heats,72455,336874,1166233,1,True
Live Heats,72455,336874,1169471,1,True
Live Heats,72455,336874,1181562,3,True
Live Heats,72455,336874,1405412,3,True
Live Heats,72455,336874,1076663,5,True
Live Heats,72455,336874,1163257,5,True
Live Heats,72455,338059,1334796,1,False
Live Heats,72455,338059,843691,2,False
Live Heats,72455,338059,527155,3,False
Live Heats,72455,338059,1205611,4,False
Live Heats,72455,338059,1165941,5,False
Live Heats,72455,338059,1076658,6,False
Live Heats,72455,338059,845736,7,False
Live Heats,72455,338059,822932,8,False
Live Heats,72455,338059,835109,9,False
Live Heats,72455,338059,843557,9,False
Live Heats,72455,338059,1076659,11,False
Live Heats,72455,338059,1169354,11,False
Live Heats,72455,338059,819666,13,False
Live Heats,72455,338059,818279,14,False
Live Heats,72455,338059,1408086,15,False
Live Heats,72455,338059,1171826,15,False
Live Heats,72455,338059,1169471,17,False
Live Heats,72455,338059,820094,17,False
Live Heats,72455,338059,1578513,17,False
Live Heats,72455,338059,844750,17,False
Live Heats,72455,338059,818679,21,False
Live Heats,72455,338059,837486,21,False
Live Heats,72455,338059,530552,21,False
Live Heats,72455,338059,1409162,21,False
Live Heats,72455,338059,527167,25,False
Live Heats,72455,338059,1169635,26,False
Live Heats,72455,338059,1166233,26,False
Live Heats,72455,338059,817916,26,False
Live Heats,72455,338059,1200826,29,False
Live Heats,72455,338059,1200379,29,False
Live Heats,72455,338059,817982,29,False
Live Heats,72455,338059,530553,29,False
Live Heats,72455,338060,820127,1,False
Live Heats,72455,338060,820028,2,False
Live Heats,72455,338060,815310,3,False
Live Heats,72455,338060,1203243,4,False
Live Heats,72455,338060,1076672,5,False
Live Heats,72455,338060,529366,6,False
Live Heats,72455,338060,820787,7,False
Live Heats,72455,338060,529331,8,False
Live Heats,72455,338060,1589294,9,False
Live Heats,72455,338060,1210135,9,False
Live Heats,72455,338060,1076669,11,False
Live Heats,72455,338060,1198918,11,False
Live Heats,72455,338060,815441,13,False
Live Heats,72455,338060,1198791,13,False
Live Heats,72455,338060,903847,15,False
Live Heats,72455,338060,923338,15,False
Live Heats,72455,338128,1084037,1,False
Live Heats,72455,338128,1076677,2,False
Live Heats,72455,338128,1076681,3,False
Live Heats,72455,338128,1199509,4,False
Live Heats,72455,338128,842633,5,False
Live Heats,72455,338128,1076683,6,False
Live Heats,72455,338128,1301829,7,False
Live Heats,72455,338128,1076676,8,False
Live Heats,72455,338128,1205039,9,False
Live Heats,72455,338128,1164252,9,False
Live Heats,72455,338128,813428,9,False
Live Heats,72455,338128,1088557,9,False
Live Heats,72455,338128,1076680,13,False
Live Heats,72455,338128,791455,13,False
Live Heats,72455,338128,1086827,13,False
Live Heats,72455,338128,1205557,13,False
Live Heats,72455,338128,1087575,17,False
Live Heats,72455,338128,1087576,17,False
Live Heats,72455,338128,1087577,17,False
Live Heats,72455,338128,1076678,17,False
Live Heats,187569,353315,815310,1,False
Live Heats,187569,353315,820127,2,False
Live Heats,187569,353315,820028,3,False
Live Heats,187569,353315,1205855,4,False
Live Heats,187569,353315,1210135,5,False
Live Heats,187569,353315,1198918,5,False
Live Heats,187569,353315,1076672,7,False
Live Heats,187569,353315,820787,7,False
Live Heats,187569,353315,903847,9,False
Live Heats,187569,353315,1203243,9,False
Live Heats,187569,353315,1416230,11,False
Live Heats,187569,353315,923338,11,False
Live Heats,187569,353315,1409639,13,False
Live Heats,187569,353316,843691,1,False
Live Heats,187569,353316,527155,2,False
Live Heats,187569,353316,1169635,3,False
Live Heats,187569,353316,1205611,4,False
Live Heats,187569,353316,1076658,5,False
Live Heats,187569,353316,1165941,5,False
Live Heats,187569,353316,817916,7,False
Live Heats,187569,353316,820094,7,False
Live Heats,187569,353316,1076659,9,False
Live Heats,187569,353316,817949,9,False
Live Heats,187569,353316,1334796,9,False
Live Heats,187569,353316,822932,9,False
Live Heats,187569,353316,1409162,13,False
Live Heats,187569,353316,1166233,13,False
Live Heats,187569,353316,818279,13,False
Live Heats,187569,353316,530552,13,False
Live Heats,187569,353316,1408086,17,False
Live Heats,187569,353316,1301829,17,False
Live Heats,187569,353316,1578513,17,False
Live Heats,187569,353316,1166082,17,False
Live Heats,187569,353316,835109,17,False
Live Heats,187569,353316,1169354,17,False
Live Heats,187569,353316,527167,17,False
Live Heats,187569,353316,819666,17,False
Live Heats,187569,353316,1399622,25,False
Live Heats,187569,353316,1164252,25,False
Live Heats,187569,353316,814748,25,False
Live Heats,187569,353316,844750,25,False
Live Heats,187569,353316,1392368,29,False
Live Heats,187569,353316,566295,29,False
Live Heats,187569,353316,1171826,29,False
Live Heats,187569,353316,817982,29,False
Live Heats,187569,353316,1411927,33,False
Live Heats,187569,353316,1405412,33,False
Live Heats,187569,353316,597678,33,False
Live Heats,187569,353316,1181562,33,False
Live Heats,187569,353316,1396558,37,False
Live Heats,187569,353316,1202340,37,False
Live Heats,187569,353316,1199256,37,False
Live Heats,187569,353316,1205619,37,False
Live Heats,187569,353316,1289257,41,False
Live Heats,187569,353316,1397983,41,False
Live Heats,187569,353316,1398810,43,False
Live Heats,187569,353316,1205039,43,False
Live Heats,187569,353316,1396577,45,False
Live Heats,187569,353316,1405811,45,False
Live Heats,187569,474353,1169635,1,False
Live Heats,187569,474353,844750,2,False
Live Heats,187569,474353,1396558,3,False
Live Heats,187569,474353,1166082,4,False
Live Heats,187569,474353,597678,5,False
Live Heats,187569,474353,1396577,5,False
Live Heats,187569,474353,1398810,7,False
Live Heats,187569,474353,1198918,7,False
Live Heats,187569,377530,1416269,1,False
Live Heats,187569,377530,1164252,2,False
Live Heats,187569,377530,1301829,3,False
Live Heats,187569,377530,1076681,4,False
Live Heats,187569,377530,1076677,5,False
Live Heats,187569,377530,842633,5,False
Live Heats,187569,377530,1205039,7,False
Live Heats,187569,377530,1199509,7,False
Live Heats,187569,377530,1417823,9,False
Live Heats,187569,377530,1076678,9,False
Live Heats,187569,377530,1396584,9,False
Live Heats,187569,377530,1076680,9,False
Live Heats,187569,377530,1416426,13,False
Live Heats,187569,377530,1206477,13,False
Live Heats,187569,377530,1168147,13,False
Live Heats,187569,377530,1417289,13,False
Live Heats,187569,377530,1417824,17,False
Live Heats,187569,377530,1397496,17,False
Live Heats,187569,377530,1086827,19,False
Live Heats,187569,377530,1405283,19,False
Live Heats,81623,186196,30676,1,False
Live Heats,81623,186196,776006,2,False
Live Heats,81623,186196,1065219,3,False
Live Heats,81623,186196,776008,4,False
Live Heats,81623,186196,776009,5,False
Live Heats,81623,186196,776010,6,False
Live Heats,81623,248339,936090,1,False
Live Heats,81623,248339,174196,2,False
Live Heats,81623,248339,936092,3,False
Live Heats,81623,248339,776171,4,False
Live Heats,81623,248339,936093,5,False
Live Heats,81623,248336,776008,1,False
Live Heats,81623,248336,30676,2,False
Live Heats,81623,248336,936095,3,False
Live Heats,81623,248336,776009,4,False
Live Heats,81623,248336,776010,5,False
Live Heats,81623,248336,936096,6,False
Live Heats,81623,248336,936097,7,False
Live Heats,81623,248337,936098,1,False
Live Heats,81623,248337,936099,2,False
Live Heats,81623,248337,936095,3,False
Live Heats,81623,248337,776173,4,False
Live Heats,81623,248337,936101,5,False
Live Heats,81623,248337,936102,6,False
Live Heats,81623,248338,776011,1,False
Live Heats,81623,248338,776020,2,False
Live Heats,81623,248338,776012,3,False
Live Heats,81623,248338,1525251,4,False
Live Heats,81623,248338,776014,5,False
Live Heats,81623,248338,776015,6,False
Live Heats,81623,248338,776016,7,False
Live Heats,81623,248338,776017,8,False
Live Heats,81623,248338,776018,9,False
Live Heats,81623,248338,776019,10,False
Live Heats,81623,248340,174196,1,False
Live Heats,81623,248340,936103,2,False
Live Heats,81623,248340,776016,3,False
Live Heats,187559,353274,1206273,1,False
Live Heats,187559,353274,1206272,2,False
Live Heats,187559,353274,1137398,2,False
Live Heats,187559,353274,1137396,3,False
Live Heats,187559,353276,566301,1,False
Live Heats,187559,353276,1137416,2,False
Live Heats,187559,353276,1137412,3,False
Live Heats,187559,353276,1206567,4,False
Live Heats,187559,353276,1137414,5,False
Live Heats,187559,353276,529958,5,False
Live Heats,187559,353276,1137415,7,False
Live Heats,187559,353276,566399,7,False
Live Heats,187559,353276,1206435,7,False
Live Heats,187559,353276,566401,10,False
Live Heats,187559,353276,566400,10,False
Live Heats,187559,353276,1137409,10,False
Live Heats,187559,353276,1137413,13,False
Live Heats,187559,363036,566295,1,False
Live Heats,187559,363036,1438222,2,False
Live Heats,187559,363036,1206490,3,False
Live Heats,187559,363036,1206567,4,False
Live Heats,187559,363036,1385622,5,False
Live Heats,187559,363036,1207547,5,False
Live Heats,187559,363036,1219525,7,False
Live Heats,187559,363036,566303,7,False
Live Heats,187559,363036,1137416,7,False
Live Heats,187559,363036,1329185,10,False
Live Heats,187559,363036,1206482,10,False
Live Heats,187559,363036,566301,10,False
Live Heats,187559,363036,1438209,13,False
Live Heats,187559,363037,1206491,1,False
Live Heats,187559,363037,1137410,2,False
Live Heats,187559,363037,1616846,3,False
Live Heats,187559,363037,1137417,4,False
Live Heats,187559,363037,1206272,5,False
Live Heats,187559,363037,1137398,5,False
Live Heats,187559,363038,1329185,1,False
Live Heats,187559,363038,1137423,2,False
Live Heats,187559,363038,1137560,3,False
Live Heats,187559,363038,566402,4,False
Live Heats,187559,363038,1137419,5,False
Live Heats,187559,363038,1137422,5,False
Live Heats,187559,363039,1438209,1,False
Live Heats,187559,363039,566406,2,False
Live Heats,187559,363039,1216650,3,False
Live Heats,187559,363039,1216649,4,False
Live Heats,187559,363039,566399,5,False
Live Heats,187559,363039,566400,5,False
Live Heats,187559,363039,1206491,7,False
Live Heats,187559,363039,566402,7,False
Live Heats,187559,363039,1137406,9,False
Live Heats,187559,363039,1137410,9,False
Live Heats,187559,363039,1206467,9,False
Live Heats,187559,363039,1137408,9,False
Live Heats,187559,363039,566410,13,False
Live Heats,187559,363039,566411,13,False
Live Heats,187559,363039,566412,13,False
Live Heats,187559,363039,1137415,13,False
Live Heats,187559,363039,1137411,13,False
Live Heats,187559,363039,1137409,13,False
Live Heats,187559,363039,1137404,19,False
Live Heats,187559,353275,566295,1,False
Live Heats,187559,353275,1438222,2,False
Live Heats,187559,353275,1206490,3,False
Live Heats,187559,353275,1206567,4,False
Live Heats,187559,353275,1207547,5,False
Live Heats,187559,353275,1385622,5,False
Live Heats,187559,353275,1137416,7,False
Live Heats,187559,353275,566303,7,False
Live Heats,187559,353275,1219525,7,False
Live Heats,187559,353275,566301,10,False
Live Heats,187559,353275,1206482,10,False
Live Heats,187559,353275,1329185,10,False
Live Heats,187559,353275,1438209,13,False
Live Heats,187567,353311,820127,1,False
Live Heats,187567,353311,1207521,2,False
Live Heats,187567,353311,815441,3,False
Live Heats,187567,353311,1210135,4,False
Live Heats,187567,353311,820028,5,False
Live Heats,187567,353311,1205034,5,False
Live Heats,187567,353311,1177773,5,False
Live Heats,187567,353311,1203243,5,False
Live Heats,187567,353311,1404079,9,False
Live Heats,187567,353311,1198791,9,False
Live Heats,187567,353311,1198918,9,False
Live Heats,187567,353311,923338,9,False
Live Heats,187567,353311,1205855,9,False
Live Heats,187567,353311,1202115,9,False
Live Heats,187567,353312,822932,1,False
Live Heats,187567,353312,527155,2,False
Live Heats,187567,353312,820094,3,False
Live Heats,187567,353312,1334796,4,False
Live Heats,187567,353312,818279,5,False
Live Heats,187567,353312,814748,5,False
Live Heats,187567,353312,1171826,5,False
Live Heats,187567,353312,1200835,5,False
Live Heats,187567,353312,1169635,9,False
Live Heats,187567,353312,1169354,9,False
Live Heats,187567,353312,1200379,9,False
Live Heats,187567,353312,530553,9,False
Live Heats,187567,353312,817916,9,False
Live Heats,187567,353312,1578513,9,False
Live Heats,187567,353312,1165941,9,False
Live Heats,187567,353312,1169471,9,False
Live Heats,187567,353312,1200826,17,False
Live Heats,187567,353312,1576322,17,False
Live Heats,187567,353312,1203723,17,False
Live Heats,187567,353312,1576025,17,False
Live Heats,187567,353312,1202030,17,False
Live Heats,187567,353312,923485,17,False
Live Heats,187567,353312,530548,17,False
Live Heats,187567,353312,923494,17,False
Live Heats,187567,353312,1163257,17,False
Live Heats,187567,353312,1392368,17,False
Live Heats,187567,353312,1166233,17,False
Live Heats,187567,353312,817982,17,False
Live Heats,187567,353312,530552,17,False
Live Heats,187567,353312,819666,17,False
Live Heats,187567,353312,837486,17,False
Live Heats,187567,353312,818679,17,False
Live Heats,199466,377533,1210135,1,False
Live Heats,199466,377533,923332,2,False
Live Heats,199466,377533,1207521,3,False
Live Heats,199466,377533,820127,4,False
Live Heats,199466,377533,1205855,5,False
Live Heats,199466,377533,1177773,6,False
Live Heats,199466,377533,1205034,7,False
Live Heats,199466,377533,1198791,8,False
Live Heats,199466,377533,923338,9,False
Live Heats,199466,377533,815441,9,False
Live Heats,199466,377533,1203243,11,False
Live Heats,199466,377533,1351661,11,False
Live Heats,199466,377533,1202115,13,False
Live Heats,199466,377533,1051960,13,False
Live Heats,199466,377533,1351662,15,False
Live Heats,199466,377533,1351663,15,False
Live Heats,199466,377533,937179,17,False
Live Heats,199466,377533,923342,17,False
Live Heats,199466,377533,1409639,17,False
Live Heats,199466,377533,1573703,17,False
Live Heats,199466,377533,937178,21,False
Live Heats,199466,377533,1351664,21,False
Live Heats,199466,377534,822932,1,False
Live Heats,199466,377534,820094,2,False
Live Heats,199466,377534,1200826,3,False
Live Heats,199466,377534,1171826,4,False
Live Heats,199466,377534,1169635,5,False
Live Heats,199466,377534,845736,6,False
Live Heats,199466,377534,817916,7,False
Live Heats,199466,377534,1576025,8,False
Live Heats,199466,377534,1200379,9,False
Live Heats,199466,377534,818679,9,False
Live Heats,199466,377534,1200835,11,False
Live Heats,199466,377534,844750,11,False
Live Heats,199466,377534,530552,13,False
Live Heats,199466,377534,1578513,13,False
Live Heats,199466,377534,1392368,15,False
Live Heats,199466,377534,530553,15,False
Live Heats,199466,377534,835109,17,False
Live Heats,199466,377534,923487,17,False
Live Heats,199466,377534,1411927,17,False
Live Heats,199466,377534,1351668,17,False
Live Heats,199466,377534,923494,21,False
Live Heats,199466,377534,923450,21,False
Live Heats,199466,377534,1585991,21,False
Live Heats,199466,377534,937046,21,False
Live Heats,199466,377534,1203723,25,False
Live Heats,199466,377534,923492,25,False
Live Heats,199466,377534,923485,25,False
Live Heats,199466,377534,1396558,25,False
Live Heats,199466,377534,1076613,29,False
Live Heats,199466,377534,1166082,29,False
Live Heats,199466,377534,1322560,29,False
Live Heats,199466,377534,1076612,29,False
Live Heats,199466,377534,1351673,33,False
Live Heats,199466,377534,1322591,33,False
Live Heats,199466,377534,1351672,33,False
Live Heats,199466,377534,1576322,33,False
Live Heats,199466,377534,1351671,33,False
Live Heats,199466,377534,530548,33,False
Live Heats,199466,377534,1202030,33,False
Live Heats,199466,377534,1198522,33,False
Live Heats,199466,377534,1205039,41,False
Live Heats,199466,377534,1322590,41,False
Live Heats,199466,377534,1351674,41,False
