source,event_id,heat_id,division_id,athlete_id,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athlete_id
Live Heats,147592,2060911,290222,936059,1.17,1.17,,Wave,,8.33,0.0,8.33,2060911_936059
Live Heats,147592,2060911,290222,936059,1.0,1.0,,Wave,,8.33,0.0,8.33,2060911_936059
Live Heats,147592,2060911,290222,936059,2.67,2.67,,Wave,,8.33,0.0,8.33,2060911_936059
Live Heats,147592,2060911,290222,936059,4.33,4.33,,Wave,True,8.33,0.0,8.33,2060911_936059
Live Heats,147592,2060911,290222,936059,3.83,3.83,,Wave,,8.33,0.0,8.33,2060911_936059
Live Heats,147592,2060911,290222,936059,2.0,2.0,,Wave,,8.33,0.0,8.33,2060911_936059
Live Heats,147592,2060916,290222,791485,7.67,7.67,,Wave,True,12.67,0.0,12.67,2060916_791485
Live Heats,147592,2060916,290222,791485,4.83,4.83,,Wave,,12.67,0.0,12.67,2060916_791485
Live Heats,147592,2060916,290222,791485,4.17,4.17,,Wave,,12.67,0.0,12.67,2060916_791485
Live Heats,147592,2060916,290222,791485,3.17,3.17,,Wave,,12.67,0.0,12.67,2060916_791485
Live Heats,147592,2060916,290222,791485,4.83,4.83,,Wave,,12.67,0.0,12.67,2060916_791485
Live Heats,147592,2060916,290222,791485,5.0,5.0,,Wave,True,12.67,0.0,12.67,2060916_791485
Live Heats,147592,2060916,290222,1111080,5.67,5.67,,Wave,True,10.84,0.0,10.84,2060916_1111080
Live Heats,147592,2060916,290222,1111080,5.17,5.17,,Wave,True,10.84,0.0,10.84,2060916_1111080
Live Heats,147592,2060916,290222,1111080,3.83,3.83,,Wave,,10.84,0.0,10.84,2060916_1111080
Live Heats,147592,2060916,290222,1111080,4.5,4.5,,Wave,,10.84,0.0,10.84,2060916_1111080
Live Heats,147592,2060916,290222,1050269,5.17,5.17,,Wave,True,10.67,0.0,10.67,2060916_1050269
Live Heats,147592,2060916,290222,1050269,5.5,5.5,,Wave,True,10.67,0.0,10.67,2060916_1050269
Live Heats,147592,2060916,290222,1050269,2.33,2.33,,Wave,,10.67,0.0,10.67,2060916_1050269
Live Heats,147592,2060916,290222,1050269,3.67,3.67,,Wave,,10.67,0.0,10.67,2060916_1050269
Live Heats,147592,2060916,290222,1050269,3.0,3.0,,Wave,,10.67,0.0,10.67,2060916_1050269
Live Heats,147592,2060916,290222,1050269,4.17,4.17,,Wave,,10.67,0.0,10.67,2060916_1050269
Live Heats,147592,2060916,290222,1337275,5.0,5.0,,Wave,True,10.5,0.0,10.5,2060916_1337275
Live Heats,147592,2060916,290222,1337275,5.5,5.5,,Wave,True,10.5,0.0,10.5,2060916_1337275
Live Heats,147592,2060916,290222,1337275,2.0,2.0,,Wave,,10.5,0.0,10.5,2060916_1337275
Live Heats,147592,2060916,290222,1337275,4.0,4.0,,Wave,,10.5,0.0,10.5,2060916_1337275
Live Heats,147592,2060916,290222,1337275,4.0,4.0,,Wave,,10.5,0.0,10.5,2060916_1337275
Live Heats,147592,2060916,290222,1337275,4.33,4.33,,Wave,,10.5,0.0,10.5,2060916_1337275
Live Heats,147592,2060903,290225,936059,6.0,6.0,,Wave,True,10.17,0.0,10.17,2060903_936059
Live Heats,147592,2060903,290225,936059,4.0,4.0,,Wave,,10.17,0.0,10.17,2060903_936059
Live Heats,147592,2060903,290225,936059,2.67,2.67,,Wave,,10.17,0.0,10.17,2060903_936059
Live Heats,147592,2060903,290225,936059,4.17,4.17,,Wave,True,10.17,0.0,10.17,2060903_936059
Live Heats,147592,2060903,290225,936059,3.17,3.17,,Wave,,10.17,0.0,10.17,2060903_936059
Live Heats,147592,2060903,290225,936059,3.67,3.67,,Wave,,10.17,0.0,10.17,2060903_936059
Live Heats,147592,2060903,290225,936059,3.0,3.0,,Wave,,10.17,0.0,10.17,2060903_936059
Live Heats,147592,2060903,290225,791455,5.17,5.17,,Wave,True,9.17,0.0,9.17,2060903_791455
Live Heats,147592,2060903,290225,791455,3.83,3.83,,Wave,,9.17,0.0,9.17,2060903_791455
Live Heats,147592,2060903,290225,791455,4.0,4.0,,Wave,True,9.17,0.0,9.17,2060903_791455
Live Heats,147592,2060903,290225,791455,2.5,2.5,,Wave,,9.17,0.0,9.17,2060903_791455
Live Heats,147592,2060903,290225,1176369,2.33,2.33,,Wave,True,4.5,0.0,4.5,2060903_1176369
Live Heats,147592,2060903,290225,1176369,2.17,2.17,,Wave,True,4.5,0.0,4.5,2060903_1176369
Live Heats,147592,2060904,290225,1337275,7.33,7.33,,Wave,True,12.83,0.0,12.83,2060904_1337275
Live Heats,147592,2060904,290225,1337275,5.5,5.5,,Wave,True,12.83,0.0,12.83,2060904_1337275
Live Heats,147592,2060904,290225,1337275,3.17,3.17,,Wave,,12.83,0.0,12.83,2060904_1337275
Live Heats,147592,2060904,290225,1337275,4.83,4.83,,Wave,,12.83,0.0,12.83,2060904_1337275
Live Heats,147592,2060904,290225,1176365,4.83,4.83,,Wave,,11.0,0.0,11.0,2060904_1176365
Live Heats,147592,2060904,290225,1176365,5.33,5.33,,Wave,,11.0,0.0,11.0,2060904_1176365
Live Heats,147592,2060904,290225,1176365,5.5,5.5,,Wave,True,11.0,0.0,11.0,2060904_1176365
Live Heats,147592,2060904,290225,1176365,5.5,5.5,,Wave,True,11.0,0.0,11.0,2060904_1176365
Live Heats,147592,2060904,290225,1176365,4.67,4.67,,Wave,,11.0,0.0,11.0,2060904_1176365
Live Heats,147592,2060904,290225,791714,3.0,3.0,,Wave,,9.54,0.0,9.54,2060904_791714
Live Heats,147592,2060904,290225,791714,4.87,4.87,,Wave,True,9.54,0.0,9.54,2060904_791714
Live Heats,147592,2060904,290225,791714,4.67,4.67,,Wave,True,9.54,0.0,9.54,2060904_791714
Live Heats,147592,2060904,290225,791714,4.17,4.17,,Wave,,9.54,0.0,9.54,2060904_791714
Live Heats,147592,2060904,290225,1176372,3.0,3.0,,Wave,True,6.67,0.0,6.67,2060904_1176372
Live Heats,147592,2060904,290225,1176372,2.33,2.33,,Wave,,6.67,0.0,6.67,2060904_1176372
Live Heats,147592,2060904,290225,1176372,3.67,3.67,,Wave,True,6.67,0.0,6.67,2060904_1176372
Live Heats,147592,2061000,290225,791455,6.0,6.0,,Wave,True,11.5,0.0,11.5,2061000_791455
Live Heats,147592,2061000,290225,791455,5.5,5.5,,Wave,True,11.5,0.0,11.5,2061000_791455
Live Heats,147592,2061000,290225,791455,5.0,5.0,,Wave,,11.5,0.0,11.5,2061000_791455
Live Heats,147592,2061000,290225,791455,3.67,3.67,,Wave,,11.5,0.0,11.5,2061000_791455
Live Heats,147592,2061000,290225,791455,5.33,5.33,,Wave,,11.5,0.0,11.5,2061000_791455
Live Heats,147592,2061000,290225,1337275,3.5,3.5,,Wave,,10.44,0.0,10.44,2061000_1337275
Live Heats,147592,2061000,290225,1337275,4.5,4.5,,Wave,,10.44,0.0,10.44,2061000_1337275
Live Heats,147592,2061000,290225,1337275,3.17,3.17,,Wave,,10.44,0.0,10.44,2061000_1337275
Live Heats,147592,2061000,290225,1337275,5.67,5.67,,Wave,True,10.44,0.0,10.44,2061000_1337275
Live Heats,147592,2061000,290225,1337275,2.83,2.83,,Wave,,10.44,0.0,10.44,2061000_1337275
Live Heats,147592,2061000,290225,1337275,4.77,4.77,,Wave,True,10.44,0.0,10.44,2061000_1337275
Live Heats,147592,2061000,290225,1337275,4.5,4.5,,Wave,,10.44,0.0,10.44,2061000_1337275
Live Heats,147592,2061000,290225,936059,4.67,4.67,,Wave,,10.17,0.0,10.17,2061000_936059
Live Heats,147592,2061000,290225,936059,5.0,5.0,,Wave,True,10.17,0.0,10.17,2061000_936059
Live Heats,147592,2061000,290225,936059,5.17,5.17,,Wave,True,10.17,0.0,10.17,2061000_936059
Live Heats,147592,2061000,290225,936059,4.17,4.17,,Wave,,10.17,0.0,10.17,2061000_936059
Live Heats,147592,2061000,290225,1176365,2.83,2.83,,Wave,,9.5,0.0,9.5,2061000_1176365
Live Heats,147592,2061000,290225,1176365,3.5,3.5,,Wave,,9.5,0.0,9.5,2061000_1176365
Live Heats,147592,2061000,290225,1176365,4.83,4.83,,Wave,True,9.5,0.0,9.5,2061000_1176365
Live Heats,147592,2061000,290225,1176365,4.17,4.17,,Wave,,9.5,0.0,9.5,2061000_1176365
Live Heats,147592,2061000,290225,1176365,4.67,4.67,,Wave,True,9.5,0.0,9.5,2061000_1176365
Live Heats,147592,2060886,290226,1176365,2.0,2.0,,Wave,,12.34,0.0,12.34,2060886_1176365
Live Heats,147592,2060886,290226,1176365,1.33,1.33,,Wave,,12.34,0.0,12.34,2060886_1176365
Live Heats,147592,2060886,290226,1176365,2.67,2.67,,Wave,,12.34,0.0,12.34,2060886_1176365
Live Heats,147592,2060886,290226,1176365,5.67,5.67,,Wave,True,12.34,0.0,12.34,2060886_1176365
Live Heats,147592,2060886,290226,1176365,6.67,6.67,,Wave,True,12.34,0.0,12.34,2060886_1176365
Live Heats,147592,2060886,290226,1176372,1.0,1.0,,Wave,,8.84,0.0,8.84,2060886_1176372
Live Heats,147592,2060886,290226,1176372,3.5,3.5,,Wave,,8.84,0.0,8.84,2060886_1176372
Live Heats,147592,2060886,290226,1176372,5.17,5.17,,Wave,True,8.84,0.0,8.84,2060886_1176372
Live Heats,147592,2060886,290226,1176372,3.67,3.67,,Wave,True,8.84,0.0,8.84,2060886_1176372
Live Heats,147592,2060886,290226,1176367,4.0,4.0,,Wave,True,8.0,0.0,8.0,2060886_1176367
Live Heats,147592,2060886,290226,1176367,2.17,2.17,,Wave,,8.0,0.0,8.0,2060886_1176367
Live Heats,147592,2060886,290226,1176367,3.0,3.0,,Wave,,8.0,0.0,8.0,2060886_1176367
Live Heats,147592,2060886,290226,1176367,4.0,4.0,,Wave,True,8.0,0.0,8.0,2060886_1176367
Live Heats,147592,2060886,290226,1176367,2.17,2.17,,Wave,,8.0,0.0,8.0,2060886_1176367
Live Heats,147592,2060886,290226,1176368,1.0,1.0,,Wave,True,3.0,0.0,3.0,2060886_1176368
Live Heats,147592,2060886,290226,1176368,2.0,2.0,,Wave,True,3.0,0.0,3.0,2060886_1176368
Live Heats,147592,2060887,290226,923859,3.0,3.0,,Wave,True,5.67,0.0,9.67,2060887_923859
Live Heats,147592,2060887,290226,923859,2.67,2.67,,,True,5.67,0.0,9.67,2060887_923859
Live Heats,147592,2060887,290226,923859,1.33,1.33,,,True,5.67,0.0,9.67,2060887_923859
Live Heats,147592,2060887,290226,923859,2.67,2.67,,Wave,True,5.67,0.0,9.67,2060887_923859
Live Heats,147592,2060887,290226,923859,1.33,1.33,,,,5.67,0.0,9.67,2060887_923859
Live Heats,147592,2060887,290226,923859,1.33,1.33,,Wave,,5.67,0.0,9.67,2060887_923859
Live Heats,147592,2060887,290226,936063,4.33,4.33,,Wave,True,7.03,0.0,7.03,2060887_936063
Live Heats,147592,2060887,290226,936063,2.0,2.0,,Wave,,7.03,0.0,7.03,2060887_936063
Live Heats,147592,2060887,290226,936063,2.0,2.0,,Wave,,7.03,0.0,7.03,2060887_936063
Live Heats,147592,2060887,290226,936063,2.7,2.7,,Wave,True,7.03,0.0,7.03,2060887_936063
Live Heats,147592,2060887,290226,936063,1.83,1.83,,Wave,,7.03,0.0,7.03,2060887_936063
Live Heats,147592,2060887,290226,1176369,3.5,3.5,,Wave,True,4.5,0.0,4.5,2060887_1176369
Live Heats,147592,2060887,290226,1176369,0.83,0.83,,Wave,,4.5,0.0,4.5,2060887_1176369
Live Heats,147592,2060887,290226,1176369,1.0,1.0,,Wave,True,4.5,0.0,4.5,2060887_1176369
Live Heats,147592,2060892,290226,923859,5.0,5.0,,Wave,True,11.0,0.0,11.0,2060892_923859
Live Heats,147592,2060892,290226,923859,6.0,6.0,,Wave,True,11.0,0.0,11.0,2060892_923859
Live Heats,147592,2060892,290226,923859,4.17,4.17,,Wave,,11.0,0.0,11.0,2060892_923859
Live Heats,147592,2060892,290226,923859,4.17,4.17,,Wave,,11.0,0.0,11.0,2060892_923859
Live Heats,147592,2060892,290226,923859,3.83,3.83,,Wave,,11.0,0.0,11.0,2060892_923859
Live Heats,147592,2060892,290226,1176365,3.0,3.0,,Wave,,9.17,0.0,9.17,2060892_1176365
Live Heats,147592,2060892,290226,1176365,2.67,2.67,,Wave,,9.17,0.0,9.17,2060892_1176365
Live Heats,147592,2060892,290226,1176365,4.67,4.67,,Wave,True,9.17,0.0,9.17,2060892_1176365
Live Heats,147592,2060892,290226,1176365,3.33,3.33,,Wave,,9.17,0.0,9.17,2060892_1176365
Live Heats,147592,2060892,290226,1176365,4.5,4.5,,Wave,True,9.17,0.0,9.17,2060892_1176365
Live Heats,147592,2060892,290226,1176365,2.47,2.47,,Wave,,9.17,0.0,9.17,2060892_1176365
Live Heats,147592,2060892,290226,936063,2.0,2.0,,Wave,,7.67,0.0,7.67,2060892_936063
Live Heats,147592,2060892,290226,936063,2.33,2.33,,Wave,,7.67,0.0,7.67,2060892_936063
Live Heats,147592,2060892,290226,936063,2.67,2.67,,Wave,,7.67,0.0,7.67,2060892_936063
Live Heats,147592,2060892,290226,936063,3.67,3.67,,Wave,True,7.67,0.0,7.67,2060892_936063
Live Heats,147592,2060892,290226,936063,4.0,4.0,,Wave,True,7.67,0.0,7.67,2060892_936063
Live Heats,147592,2060892,290226,936063,1.0,1.0,,Wave,,7.67,0.0,7.67,2060892_936063
Live Heats,147592,2060892,290226,936063,1.67,1.67,,Wave,,7.67,0.0,7.67,2060892_936063
Live Heats,147592,2060892,290226,936063,2.13,2.13,,Wave,,7.67,0.0,7.67,2060892_936063
Live Heats,187570,2623911,353317,1198522,1.0,1.0,,,True,0.0,0.0,1.0,2623911_1198522
Live Heats,187570,2623911,353317,1122422,2.0,2.0,,,True,0.0,0.0,2.0,2623911_1122422
Live Heats,187570,2623911,353317,1122419,3.0,3.0,,,True,0.0,0.0,3.0,2623911_1122419
Live Heats,187570,2623911,353317,1122421,4.0,4.0,,,True,0.0,0.0,4.0,2623911_1122421
Live Heats,187570,2623911,353317,1122424,5.0,5.0,,,True,0.0,0.0,5.0,2623911_1122424
Live Heats,187570,2623911,353317,923883,6.0,6.0,,,True,0.0,0.0,6.0,2623911_923883
Live Heats,187570,2623911,353317,1198353,7.0,7.0,,,True,0.0,0.0,7.0,2623911_1198353
Live Heats,187570,2623911,353317,1113088,7.0,7.0,,,True,0.0,0.0,7.0,2623911_1113088
Live Heats,187570,2623911,353317,1122420,9.0,9.0,,,True,0.0,0.0,9.0,2623911_1122420
Live Heats,187570,2623911,353317,1122423,9.0,9.0,,,True,0.0,0.0,9.0,2623911_1122423
Live Heats,187570,2623911,353317,151806,11.0,11.0,,,True,0.0,0.0,11.0,2623911_151806
Live Heats,187570,2623911,353317,1122426,11.0,11.0,,,True,0.0,0.0,11.0,2623911_1122426
Live Heats,187570,2623911,353317,1113092,13.0,13.0,,,True,0.0,0.0,13.0,2623911_1113092
Live Heats,187570,2623911,353317,1122429,13.0,13.0,,,True,0.0,0.0,13.0,2623911_1122429
Live Heats,187570,2623911,353317,1304753,15.0,15.0,,,True,0.0,0.0,15.0,2623911_1304753
Live Heats,187570,2623911,353317,1597970,15.0,15.0,,,True,0.0,0.0,15.0,2623911_1597970
Live Heats,187570,2623911,353317,1399573,17.0,17.0,,,True,0.0,0.0,17.0,2623911_1399573
Live Heats,187570,2623911,353317,1122434,17.0,17.0,,,True,0.0,0.0,17.0,2623911_1122434
Live Heats,187570,2623911,353317,1122427,19.0,19.0,,,True,0.0,0.0,19.0,2623911_1122427
Live Heats,187570,2623911,353317,1399574,23.0,23.0,,,True,0.0,0.0,23.0,2623911_1399574
Live Heats,187570,2623911,353317,1399572,23.0,23.0,,,True,0.0,0.0,23.0,2623911_1399572
Live Heats,187570,2623911,353317,1399571,23.0,23.0,,,True,0.0,0.0,23.0,2623911_1399571
Live Heats,187570,2623911,353317,1399579,24.0,24.0,,,True,0.0,0.0,24.0,2623911_1399579
Live Heats,187570,2623911,353317,1122431,25.0,25.0,,,True,0.0,0.0,25.0,2623911_1122431
Live Heats,187570,2623911,353317,1598003,26.0,26.0,,,True,0.0,0.0,26.0,2623911_1598003
Live Heats,187570,2623911,353317,1543664,27.0,27.0,,,True,0.0,0.0,27.0,2623911_1543664
Live Heats,187570,2623911,353317,1122442,28.0,28.0,,,True,0.0,0.0,28.0,2623911_1122442
Live Heats,187570,2623911,353317,1598004,29.0,29.0,,,True,0.0,0.0,29.0,2623911_1598004
Live Heats,187570,2623911,353317,1598005,30.0,30.0,,,True,0.0,0.0,30.0,2623911_1598005
Live Heats,187570,2623911,353317,1543653,31.0,31.0,,,True,0.0,0.0,31.0,2623911_1543653
Live Heats,187570,2623911,353317,1598008,32.0,32.0,,,True,0.0,0.0,32.0,2623911_1598008
Live Heats,187570,2623911,353317,1598007,32.0,32.0,,,True,0.0,0.0,32.0,2623911_1598007
Live Heats,187570,2623911,353317,1122457,32.0,32.0,,,True,0.0,0.0,32.0,2623911_1122457
Live Heats,187570,2623911,353317,1598009,35.0,35.0,,,True,0.0,0.0,35.0,2623911_1598009
Live Heats,187570,2623911,353317,1598010,36.0,36.0,,,True,0.0,0.0,36.0,2623911_1598010
Live Heats,187570,2623911,353317,1393372,37.0,37.0,,,True,0.0,0.0,37.0,2623911_1393372
Live Heats,187570,2623911,353317,1399581,37.0,37.0,,,True,0.0,0.0,37.0,2623911_1399581
Live Heats,187570,2623911,353317,1122469,37.0,37.0,,,True,0.0,0.0,37.0,2623911_1122469
Live Heats,187570,2623911,353317,1399583,37.0,37.0,,,True,0.0,0.0,37.0,2623911_1399583
Live Heats,187570,2623911,353317,1399584,37.0,37.0,,,True,0.0,0.0,37.0,2623911_1399584
Live Heats,187570,2623914,353318,1573703,1.0,1.0,,,True,0.0,0.0,1.0,2623914_1573703
Live Heats,187570,2623914,353318,1122460,2.0,2.0,,,True,0.0,0.0,2.0,2623914_1122460
Live Heats,187570,2623914,353318,1122464,3.0,3.0,,,True,0.0,0.0,3.0,2623914_1122464
Live Heats,187570,2623914,353318,1488137,4.0,4.0,,,True,0.0,0.0,4.0,2623914_1488137
Live Heats,187570,2623914,353318,1543675,5.0,5.0,,,True,0.0,0.0,5.0,2623914_1543675
Live Heats,187570,2623914,353318,1399577,7.0,7.0,,,True,0.0,0.0,7.0,2623914_1399577
Live Heats,187570,2623922,353319,1122465,1.0,1.0,,,True,0.0,0.0,1.0,2623922_1122465
Live Heats,187570,2623922,353319,1488138,2.0,2.0,,,True,0.0,0.0,2.0,2623922_1488138
Live Heats,187570,2623922,353319,1122466,3.0,3.0,,,True,0.0,0.0,3.0,2623922_1122466
Live Heats,187570,2623922,353319,1122471,4.0,4.0,,,True,0.0,0.0,4.0,2623922_1122471
Live Heats,187570,2623922,353319,1598046,5.0,5.0,,,True,0.0,0.0,5.0,2623922_1598046
Live Heats,187570,2623922,353319,1598047,6.0,6.0,,,True,0.0,0.0,6.0,2623922_1598047
Live Heats,187570,2623922,353319,1122468,7.0,7.0,,,True,0.0,0.0,7.0,2623922_1122468
Live Heats,187570,2623922,353319,1598048,7.0,7.0,,,True,0.0,0.0,7.0,2623922_1598048
Live Heats,187570,2623921,353320,1122481,1.0,1.0,,,True,0.0,0.0,1.0,2623921_1122481
Live Heats,187570,2623921,353320,1122475,2.0,2.0,,,True,0.0,0.0,2.0,2623921_1122475
Live Heats,187570,2623921,353320,1304754,3.0,3.0,,,True,0.0,0.0,3.0,2623921_1304754
Live Heats,187570,2623921,353320,1399591,4.0,4.0,,,True,0.0,0.0,4.0,2623921_1399591
Live Heats,187570,2623921,353320,1399585,5.0,5.0,,,True,0.0,0.0,5.0,2623921_1399585
Live Heats,187570,2623921,353320,1122480,6.0,6.0,,,True,0.0,0.0,6.0,2623921_1122480
Live Heats,187570,2623921,353320,1122479,7.0,7.0,,,True,0.0,0.0,7.0,2623921_1122479
Live Heats,187570,2623921,353320,1122477,8.0,8.0,,,True,0.0,0.0,8.0,2623921_1122477
Live Heats,187570,2623921,353320,1543648,9.0,9.0,,,True,0.0,0.0,9.0,2623921_1543648
Live Heats,187570,2623921,353320,1598036,9.0,9.0,,,True,0.0,0.0,9.0,2623921_1598036
Live Heats,187570,2623921,353320,1399588,11.0,11.0,,,True,0.0,0.0,11.0,2623921_1399588
Live Heats,187570,2623921,353320,1399586,11.0,11.0,,,True,0.0,0.0,11.0,2623921_1399586
Live Heats,187570,2623921,353320,1122482,13.0,13.0,,,True,0.0,0.0,13.0,2623921_1122482
Live Heats,187570,2623921,353320,1122486,13.0,13.0,,,True,0.0,0.0,13.0,2623921_1122486
Live Heats,187570,2623921,353320,1598037,15.0,15.0,,,True,0.0,0.0,15.0,2623921_1598037
Live Heats,187570,2623921,353320,1598038,15.0,15.0,,,True,0.0,0.0,15.0,2623921_1598038
Live Heats,187570,2623921,353320,1598039,17.0,17.0,,,True,0.0,0.0,17.0,2623921_1598039
Live Heats,187570,2623921,353320,1598040,17.0,17.0,,,True,0.0,0.0,17.0,2623921_1598040
Live Heats,187570,2623921,353320,1543651,19.0,19.0,,,True,0.0,0.0,19.0,2623921_1543651
Live Heats,187570,2623921,353320,1598041,19.0,19.0,,,True,0.0,0.0,19.0,2623921_1598041
Live Heats,187570,2623921,353320,1122476,21.0,21.0,,,True,0.0,0.0,21.0,2623921_1122476
Live Heats,187570,2623921,353320,1598042,22.0,22.0,,,True,0.0,0.0,22.0,2623921_1598042
Live Heats,187570,2623921,353320,1122485,23.0,23.0,,,True,0.0,0.0,23.0,2623921_1122485
Live Heats,187570,2623921,353320,1598044,26.0,26.0,,,True,0.0,0.0,26.0,2623921_1598044
Live Heats,187570,2623921,353320,1122483,26.0,26.0,,,True,0.0,0.0,26.0,2623921_1122483
Live Heats,187570,2623921,353320,1122487,26.0,26.0,,,True,0.0,0.0,26.0,2623921_1122487
Live Heats,187570,2623921,353320,1122488,26.0,26.0,,,True,0.0,0.0,26.0,2623921_1122488
Live Heats,187570,2623921,353320,1122484,26.0,26.0,,,True,0.0,0.0,26.0,2623921_1122484
Live Heats,187570,2623921,353320,1598045,29.0,29.0,,,True,0.0,0.0,29.0,2623921_1598045
Live Heats,187570,2623921,353320,1399592,33.0,33.0,,,True,0.0,0.0,33.0,2623921_1399592
Live Heats,187570,2623921,353320,1122474,33.0,33.0,,,True,0.0,0.0,33.0,2623921_1122474
Live Heats,187570,2623921,353320,1399587,33.0,33.0,,,True,0.0,0.0,33.0,2623921_1399587
Live Heats,118319,1653960,248203,1589294,1.0,1.0,,,True,0.0,0.0,1.0,1653960_1589294
Live Heats,118319,1653960,248203,566390,2.0,2.0,,,True,0.0,0.0,2.0,1653960_566390
Live Heats,118319,1653960,248203,769209,3.0,3.0,,,True,0.0,0.0,3.0,1653960_769209
Live Heats,118319,1653960,248203,566393,4.0,4.0,,,True,0.0,0.0,4.0,1653960_566393
Live Heats,118319,1653960,248203,1206272,5.0,5.0,,,True,0.0,0.0,5.0,1653960_1206272
Live Heats,117362,1650624,247081,814748,1.0,1.0,,,True,0.0,0.0,1.0,1650624_814748
Live Heats,117362,1650624,247081,527155,1.0,1.0,,,True,0.0,0.0,1.0,1650624_527155
Live Heats,117362,1650624,247081,1165941,1.0,1.0,,,True,0.0,0.0,1.0,1650624_1165941
Live Heats,117362,1650624,247081,845736,1.0,1.0,,,True,0.0,0.0,1.0,1650624_845736
Live Heats,117362,1650624,247081,1334796,1.0,1.0,,,True,0.0,0.0,1.0,1650624_1334796
Live Heats,117362,1650624,247081,843691,1.0,1.0,,,True,0.0,0.0,1.0,1650624_843691
Live Heats,117362,1650624,247081,835109,1.0,1.0,,,True,0.0,0.0,1.0,1650624_835109
Live Heats,117362,1650624,247081,822932,1.0,1.0,,,True,0.0,0.0,1.0,1650624_822932
Live Heats,117362,1650624,247081,818279,9.0,9.0,,,True,0.0,0.0,9.0,1650624_818279
Live Heats,117362,1650624,247081,817982,9.0,9.0,,,True,0.0,0.0,9.0,1650624_817982
Live Heats,117362,1650624,247081,532103,9.0,9.0,,,True,0.0,0.0,9.0,1650624_532103
Live Heats,117362,1650624,247081,843557,9.0,9.0,,,True,0.0,0.0,9.0,1650624_843557
Live Heats,117362,1650624,247081,1409162,9.0,9.0,,,True,0.0,0.0,9.0,1650624_1409162
Live Heats,117362,1650624,247081,818679,9.0,9.0,,,True,0.0,0.0,9.0,1650624_818679
Live Heats,117362,1650624,247081,817916,9.0,9.0,,,True,0.0,0.0,9.0,1650624_817916
Live Heats,117362,1650624,247081,844750,9.0,9.0,,,True,0.0,0.0,9.0,1650624_844750
Live Heats,117362,1650624,247081,1181562,17.0,17.0,,,True,0.0,0.0,17.0,1650624_1181562
Live Heats,117362,1650624,247081,1198339,17.0,17.0,,,True,0.0,0.0,17.0,1650624_1198339
Live Heats,117362,1650624,247081,527167,17.0,17.0,,,True,0.0,0.0,17.0,1650624_527167
Live Heats,117362,1650624,247081,1166233,17.0,17.0,,,True,0.0,0.0,17.0,1650624_1166233
Live Heats,117362,1650624,247081,1176483,17.0,17.0,,,True,0.0,0.0,17.0,1650624_1176483
Live Heats,117362,1650624,247081,1166082,17.0,17.0,,,True,0.0,0.0,17.0,1650624_1166082
Live Heats,117362,1650624,247081,532107,17.0,17.0,,,True,0.0,0.0,17.0,1650624_532107
Live Heats,117362,1650624,247081,1169471,17.0,17.0,,,True,0.0,0.0,17.0,1650624_1169471
Live Heats,118385,1654224,248368,1437366,1.0,1.0,,,True,0.0,0.0,1.0,1654224_1437366
Live Heats,118385,1654224,248368,1205557,2.0,2.0,,,True,0.0,0.0,2.0,1654224_1205557
Live Heats,118385,1654224,248368,566301,3.0,3.0,,,True,0.0,0.0,3.0,1654224_566301
Live Heats,118385,1654224,248368,529958,4.0,4.0,,,True,0.0,0.0,4.0,1654224_529958
Live Heats,118385,1654224,248368,813428,5.0,5.0,,,True,0.0,0.0,5.0,1654224_813428
Live Heats,118385,1654224,248368,1589294,5.0,5.0,,,True,0.0,0.0,5.0,1654224_1589294
Live Heats,118385,1654224,248368,1205039,7.0,7.0,,,True,0.0,0.0,7.0,1654224_1205039
Live Heats,118385,1654224,248368,566300,7.0,7.0,,,True,0.0,0.0,7.0,1654224_566300
Live Heats,118385,1654224,248368,1385584,9.0,9.0,,,True,0.0,0.0,9.0,1654224_1385584
Live Heats,118385,1654224,248368,1329185,9.0,9.0,,,True,0.0,0.0,9.0,1654224_1329185
Live Heats,118385,1654224,248368,1385631,9.0,9.0,,,True,0.0,0.0,9.0,1654224_1385631
Live Heats,118385,1654224,248368,776041,9.0,9.0,,,True,0.0,0.0,9.0,1654224_776041
Live Heats,118385,1654224,248368,1207620,13.0,13.0,,,True,0.0,0.0,13.0,1654224_1207620
Live Heats,118385,1654224,248368,791455,13.0,13.0,,,True,0.0,0.0,13.0,1654224_791455
Live Heats,118385,1654224,248368,1600743,13.0,13.0,,,True,0.0,0.0,13.0,1654224_1600743
Live Heats,118385,1654224,248368,1206435,13.0,13.0,,,True,0.0,0.0,13.0,1654224_1206435
Live Heats,118385,1654224,248368,566399,17.0,17.0,,,True,0.0,0.0,17.0,1654224_566399
Live Heats,118385,1654224,248368,1221689,17.0,17.0,,,True,0.0,0.0,17.0,1654224_1221689
Live Heats,118385,1654224,248368,1208568,19.0,19.0,,,True,0.0,0.0,19.0,1654224_1208568
Live Heats,118385,1654224,248368,566400,19.0,19.0,,,True,0.0,0.0,19.0,1654224_566400
Live Heats,118385,1654224,248368,1214818,21.0,21.0,,,True,0.0,0.0,21.0,1654224_1214818
Live Heats,118385,1654221,248369,1169635,1.0,1.0,,,True,0.0,0.0,1.0,1654221_1169635
Live Heats,118385,1654221,248369,844750,2.0,2.0,,,True,0.0,0.0,2.0,1654221_844750
