year,id,ladder_url,event_href,final_rank,event_name,section,elimination_names,event_id,category_codes
2023,2284,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=349,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=349&cHash=1f3b9b9e515dba02da2bba9ea02c345e,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=349&tx_pwaevent_pi1%5BeventDiscipline%5D=942&cHash=376c1faa746ee8dae0020b0f8d199a55'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=349&tx_pwaevent_pi1%5BeventDiscipline%5D=943&cHash=c33ae50480fbd62863cc874a094fd4bb'}]","2023 Cloudbreak, Fiji World Cup *****",Completed events,,349,
2023,2284,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=338,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=338&tx_pwaevent_pi1%5BeventDiscipline%5D=918&cHash=d0a712786d6c7f87cbdadb4b2987f684'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=338&tx_pwaevent_pi1%5BeventDiscipline%5D=919&cHash=02202393afef73559879aef20f50167d'}]",2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,"['Womens 2023 Gran Canaria PWA Windsurfing Grand Slam ****** Women Wave elimination double elimination', 'Womens 2023 Gran Canaria PWA Windsurfing Grand Slam ****** Women Wave elimination', 'Mens 2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Wave elimination double elimination', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 10', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 15', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 9', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 14', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 13', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 12', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 11', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 6', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 5', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 8', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 7', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 4', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 6', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 3', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 5', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 4', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 2', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 3', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 2', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 1', '2023 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 1', 'Mens 2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Wave elimination']",338,"['762', '758', '759', '785', '786', '782', '784', '783', '781', '780', '777', '778', '774', '776', '775', '772', '773', '771', '770', '769', '766', '768', '767', '764', '765', '763', '760', '761', '755']"
2023,2284,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=347,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=347&cHash=49e6a9eba85c921cc042da2a8a46256a,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=347&tx_pwaevent_pi1%5BeventDiscipline%5D=944&cHash=b83f04a30bbb75ceba8bdf06a9678bd1'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=347&tx_pwaevent_pi1%5BeventDiscipline%5D=945&cHash=eee824b3f9232e093aaf164ba46282ba'}]","2023 Pacasmayo, Peru World Cup ****",Completed events,,347,
2023,2284,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=342,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=342&cHash=a084d014e91db5fb85fbd4d88f159868,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=342&tx_pwaevent_pi1%5BeventDiscipline%5D=928&cHash=ec69329c27420a92bb8d7e460798fad4'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=342&tx_pwaevent_pi1%5BeventDiscipline%5D=929&cHash=0136dbc146b90523bd81f256efdf85bc'}]","schauinslandreisen Windsurf World Cup Sylt, presented by got2b *******",Completed events,"['Mens Mens Wave elimination', 'Womens Women Wave elimination double elimination', 'Womens Women Wave elimination', '2023 Windsurf World Cup Sylt ******* Mens Slalom Elimination 8', '2023 Windsurf World Cup Sylt ******* Mens Slalom Elimination 7', '2023 Windsurf World Cup Sylt ******* Mens Slalom Elimination 6', '2023 Windsurf World Cup Sylt ******* Mens Slalom Elimination 5', '2023 Windsurf World Cup Sylt ******* Mens Slalom Elimination 4', 'Mens Mens Freestyle elimination (double)', 'Mens Mens Freestyle elimination', '2023 Windsurf World Cup Sylt ******* Mens Slalom Elimination 3', '2023 Windsurf World Cup Sylt ******* Mens Slalom Elimination 2', 'Mens Slalom Elimination 1']",342,"['826', '835', '825', '834', '833', '832', '831', '829', '830', '824', '828', '827', '823']"
2023,2284,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=351,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=351&cHash=99ab6a2d575699263ecf657b90801817,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=351&tx_pwaevent_pi1%5BeventDiscipline%5D=950&cHash=bbb798c6e62e126a6ac012f43664df0e'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=351&tx_pwaevent_pi1%5BeventDiscipline%5D=951&cHash=5995ae55d74e467da4df43d7c5355d5d'}]",2023 Cold Hawaii PWA Youth World Cup Final,Completed events,,351,
2023,2284,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=348,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=348&cHash=36ce8c16a928cc5322fc34f415c27bb2,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=348&tx_pwaevent_pi1%5BeventDiscipline%5D=946&cHash=db131f48fc40f48dee609473a4e5edaa'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=348&tx_pwaevent_pi1%5BeventDiscipline%5D=947&cHash=7306a15c7b6b680044239abb29041102'}]",2023 MAUI STRONG Aloha Classic Grand Final *****,Completed events,,348,
2022,2267,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=328,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=328&tx_pwaevent_pi1%5BeventDiscipline%5D=886&cHash=5bb9f5bcc3d61185a728f8c7cd8313da'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=328&tx_pwaevent_pi1%5BeventDiscipline%5D=887&cHash=16480c021744c9e8faffea34cbbc84b6'}]",2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,"['Womens 2022 Gran Canaria PWA Windsurfing World Cup ***** Women Wave elimination double elimination', 'Mens 2022 Gran Canaria PWA Windsurfing World Cup ***** Mens Wave elimination double elimination', 'Mens 2022 Gran Canaria PWA Windsurfing World Cup ***** Mens Wave elimination', 'Womens 2022 Gran Canaria PWA Windsurfing World Cup ***** Women Wave elimination']",328,"['710', '711', '708', '709']"
2022,2267,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=331,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=331&cHash=ee20373cc74e40f8d86fbd8c7a10b0e9,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=331&tx_pwaevent_pi1%5BeventDiscipline%5D=893&cHash=550603aede4fe9f5756c42218a23353f'}, {'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=331&tx_pwaevent_pi1%5BeventDiscipline%5D=902&cHash=6b07cdfd263b23b555988e4d8f380926'}, {'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=331&tx_pwaevent_pi1%5BeventDiscipline%5D=903&cHash=b0cde1d4cbbf32d50c7bc18d4a619142'}, {'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=331&tx_pwaevent_pi1%5BeventDiscipline%5D=904&cHash=203f6d0bac0d7a6831d56a11ef73d975'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=331&tx_pwaevent_pi1%5BeventDiscipline%5D=905&cHash=2155bbe2b969d65d343858ab9fa2778e'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=331&tx_pwaevent_pi1%5BeventDiscipline%5D=906&cHash=94e722da5d972def136fa88ab5329b6c'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=331&tx_pwaevent_pi1%5BeventDiscipline%5D=907&cHash=461755a4c5f7937a51aef328b608fa4a'}]",2022 Cold Hawaii PWA Youth Windsurf Wave World Cup,Completed events,,331,
2022,2267,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=332,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=332&tx_pwaevent_pi1%5BeventDiscipline%5D=894&cHash=0fd33727fba51357c9c9b606d0921d38'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=332&tx_pwaevent_pi1%5BeventDiscipline%5D=895&cHash=d169de7820e19690aa2f521a3c8c01c4'}]",2022 Mercedes-Benz World Cup Sylt *******,Completed events,"['Mens 2022 Mercedes-Benz World Cup Sylt ******* Mens Freestyle elimination 1(double)', 'Mens 2022 Mercedes-Benz World Cup Sylt ******* Mens Wave elimination double elimination', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 11', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 10', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 9', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 8', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 7', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 6', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 5', 'Womens 2022 Mercedes-Benz World Cup Sylt ******* Women Wave elimination double elimination', 'Mens 2022 Mercedes-Benz World Cup Sylt ******* Mens Wave elimination', 'Womens 2022 Mercedes-Benz World Cup Sylt ******* Women Wave elimination', 'Mens 2022 Mercedes-Benz World Cup Sylt ******* Mens Freestyle elimination 1', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 4', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 3', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 2', '2022 Mercedes-Benz World Cup Sylt ******* Mens Slalom Elimination 1']",332,"['723', '721', '730', '729', '728', '727', '725', '724', '720', '722', '712', '713', '715', '719', '718', '717', '716']"
2021,2253,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=322,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=322&cHash=a9699db711a425e197aadb6e7ff69685,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=322&tx_pwaevent_pi1%5BeventDiscipline%5D=871&cHash=e8f26aa6765dedbbd3b0ae78e0113d20'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=322&tx_pwaevent_pi1%5BeventDiscipline%5D=872&cHash=1462ec2b1fbc2fc15017703f43afb02c'}]","SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******",Completed events,"['Mens Slalom Elimination 1', 'Womens Foil Elimination 1', 'Womens Slalom Elimination 1', 'Mens Wave elimination', 'Mens Freestyle elimination 1', ""Women's Freestyle elimination 1"", ""Women's Wave elimination"", 'Womens Freestyle elimination 1(double)', 'Mens Freestyle elimination 1(double)']",322,"['695', '696', '698', '699', '700', '701', '702', '703', '704']"
2020,2244,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=306,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=306&cHash=aabf045ae92597afc5a259fb9211e7b3,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=306&tx_pwaevent_pi1%5BeventDiscipline%5D=829&cHash=c7d2ba255575eacde0edd800de5cdf65'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=306&tx_pwaevent_pi1%5BeventDiscipline%5D=830&cHash=8920b4ae44138c73ee4aab8f6a323f6c'}]",2020 Noerstick Cold Hawaii PWA World Tour Youth and Junior,Completed events,,306,
2019,2208,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=286,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=286&tx_pwaevent_pi1%5BeventDiscipline%5D=778&cHash=a6a4f4d43b6968977dfba800d80639cd'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=286&tx_pwaevent_pi1%5BeventDiscipline%5D=779&cHash=7abe9e6b4dd488852e30e14c6a25ee95'}]",2019 Gran Canaria PWA World Cup,Completed events,"['Mens 2019 Gran Canaria PWA World Cup Mens Wave elimination double elimination', 'Womens 2019 Gran Canaria PWA World Cup Women Wave elimination double elimination', 'Mens 2019 Gran Canaria PWA World Cup Mens Wave elimination', 'Womens 2019 Gran Canaria PWA World Cup Women Wave elimination']",286,"['584', '583', '579', '582']"
2019,2208,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=288,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=288&cHash=279f6bdb5eba0202a63126f9db5064c8,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=288&tx_pwaevent_pi1%5BeventDiscipline%5D=780&cHash=f62305cc307b8a2613ad2fee65d17fb7'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=288&tx_pwaevent_pi1%5BeventDiscipline%5D=781&cHash=2e1cf01f3083537f20457e0843064bc9'}]",2019 Tenerife PWA World Cup,Completed events,"['Mens 2019 Tenerife PWA World Cup Mens Wave elimination', 'Womens 2019 Tenerife PWA World Cup Women Wave elimination']",288,"['601', '602']"
2019,2208,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=291,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=291&tx_pwaevent_pi1%5BeventDiscipline%5D=788&cHash=a56c4314b1d1ba5b6228141e36b119b4'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=291&tx_pwaevent_pi1%5BeventDiscipline%5D=792&cHash=d9f9a93365aab0af14580b4d30835cf3'}]",2019 Mercedes-Benz World Cup Sylt,Completed events,"['2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 10', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 9', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 8', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 7', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 6', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 5', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 4', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 3', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 2', '2019 Mercedes-Benz World Cup Sylt Mens Foil Elimination 1', 'Mens 2019 Mercedes-Benz World Cup Sylt Mens Freestyle elimination 1(double)', 'Mens 2019 Mercedes-Benz World Cup Sylt Mens Wave elimination double elimination', 'Womens 2019 Mercedes-Benz World Cup Sylt Women Wave elimination double elimination', 'Mens 2019 Mercedes-Benz World Cup Sylt Mens Wave elimination', 'Mens 2019 Mercedes-Benz World Cup Sylt Mens Freestyle elimination 1', 'Womens 2019 Mercedes-Benz World Cup Sylt Women Wave elimination']",291,"['639', '638', '637', '636', '635', '634', '633', '632', '631', '630', '629', '628', '627', '626', '624', '625']"
2019,2208,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=292,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=292&tx_pwaevent_pi1%5BeventDiscipline%5D=793&cHash=5f6983b541e18d12561dcd33068174e5'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=292&tx_pwaevent_pi1%5BeventDiscipline%5D=794&cHash=bcdbdd617f4ab1bc66f547824e303c31'}]",2019 Mercedes-Benz Aloha Classic,Completed events,"['Mens 2019 Maui Aloha Classic Mens Wave elimination double elimination', 'Womens 2019 Maui Aloha Classic Women Wave elimination double elimination', 'Mens 2019 Maui Aloha Classic Mens Wave elimination', 'Womens 2019 Maui Aloha Classic Women Wave elimination']",292,"['642', '643', '641', '640']"
2018,2180,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=275,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=275&tx_pwaevent_pi1%5BeventDiscipline%5D=746&cHash=28b756204734513d9bb71019a44e6d62'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=275&tx_pwaevent_pi1%5BeventDiscipline%5D=747&cHash=a8b8ae3241e4d71465c45837a3f0a283'}]",Gran Canaria,Completed events,"['Mens 2018 Gran Canaria Mens Wave elimination double elimination', 'Womens 2018 Gran Canaria Women Wave elimination double elimination', 'Womens 2018 Gran Canaria Women Wave elimination', 'Mens 2018 Gran Canaria Mens Wave elimination']",275,"['500', '501', '498', '499']"
2018,2180,https://www.pwaworldtour.com/index.php?id=1900&type=21&tx_pwaevent_pi1%5Baction%5D=ladders&tx_pwaevent_pi1%5BshowUid%5D=277,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,"[{'label': 'Wave Men', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=277&tx_pwaevent_pi1%5BeventDiscipline%5D=751&cHash=1bebbc51c61504a2f477063b67e17a4d'}, {'label': 'Wave Women', 'href': 'https://www.pwaworldtour.com/index.php?id=193&type=21&tx_pwaevent_pi1%5Baction%5D=results&tx_pwaevent_pi1%5BshowUid%5D=277&tx_pwaevent_pi1%5BeventDiscipline%5D=752&cHash=41b3f7faa6a82864778345490a8a17b6'}]",Tenerife,Completed events,"['Womens 2018 Tenerife Women Wave elimination double elimination', 'Mens 2018 Tenerife Mens Wave elimination double elimination', 'Mens 2018 Tenerife Mens Wave elimination', 'Womens 2018 Tenerife Women Wave elimination']",277,"['514', '513', '512', '511']"
